building,code,description,title,days,credits,time,instructor,school,collegeId,department
Music Cls Bldg / 101,L27 Music 160," Continuation of L27-159. Prerequisite L27-159 or permission of instructor.Note: If a class does not have 3 students enrolled at the end of the drop/add period, it will be cancelled. There is a $150 lab fee for the course. Pending studio space, enrolled students may then opt to take private lessons for the remainder of the semester, and the fee will be prorated accordingly.",Piano Class,M-W----,1,4:00P-5:00P,Shen,,1,
560 Music Cntr / 122,L27 Music 2213," Developing performance skills for young singers in musical theatre, operetta, and opera that will help students prepare music for rehearsal, performance, and audition. Semester's work includes musical, vocal, and diction coachings, research, and dramatic analysis. The class will culminate in the preparation and performance of both solo and ensemble pieces. Prerequisite: audition and permission of instructor.",Singers' Performance Workshop,TBA,3,,Armistead,,1,
Music Cls Bldg / 103,L27 Music 221C," A synthesis of the knowledge gained in Theory I-II as it applies to the detailed analysis of 18th-, 19th-, and selected 20th-century works (Bach through Bartok). Prerequisite: Music 122C or 122J.",Classical Theory III,-T-R---,3,10:00A-11:30A,Duane,,1,
Music Cls Bldg / 103,L27 Music 2231," Basic ear training, sight singing, and dictation skills. Three hours a week. Prerequisite: Music 122C or 122J",Musicianship I,M-W-F--,1,12:00P-1:00P,[TBA],,1,
Music Cls Bldg / 101,L27 Music 2232," Intermediate skills in score reading as well as the introduction of inversions, figured bass, and improvising melodies. Prerequisite: permission of instructor for nonmajors. One and one-half class hours a week.",Keyboard Skills III,TBA,1,,Kirkpatrick,,1,
TBA,L27 Music 231C," Students interested in performing chamber music are organized into various ensembles and assigned a coach. Weekly rehearsals culminate in a public concert given at the end of the semester. Students should register in Section 99, and you will be transferred to the appropriate course and section number once you have been placed. May be repeated for credit. PREREQ: Placement interview with the department. Please see department website for placement days and more information.",Small Chamber Ensembles,TBA,0,,Lombard,,1,
560 Music Cntr / 101,L27 Music 232W," The Washington University Wind Ensemble performs both classic and contemporary wind repertoire. Membership is open to undergraduate and graduate students from all schools and departments at Washington University. Rehearsals will take place once a week with two performances per semester. PREREQ: Admission by audition. Please see the department website for audition information.",Wind Ensemble,---R---,1,7:00P-9:30P,Becker,,1,
560 Music Cntr /,L27 Music 233," The Jazz Band is a standard big band, including saxophones, trumpets, guitar, piano, bass, and drums. The band performs standards from the big band repertoire as well as more modern jazz tunes at two public concerts each semester. May be repeated for credit. PREREQ: Admission by audition. Please see the department website for audition information. Prior experience playing in a jazz ensemble is preferred, but not required.",JAZZ BAND,--W----,1,7:30P-10:00P,Becker,,1,
560 Music Cntr / 126,L27 Music 234S," The Symphony Orchestra performs repertoire from the Baroque to modern period in two public concerts each semester. May be repeated for credit. PREREQ: Admission by audition. Please see the department website for audition information.",Symphony Orchestra,M------,1,6:30P-9:00P,Buchholz,,1,
560 Music Cntr / 113,L27 Music 235F," Weekly two-hour rehearsals of flute ensemble literature of many styles, Bach to bop. Developing skills of tone production, technique, intonation, sight reading, and musicianship. One performance per semester required. Prerequisite: admission by audition. Special fee applicable.",Flute Choir,-T-----,0,7:30P-9:30P,Smith,,1,
TBA,L27 Music 236J," Students are placed in small combos for weekly coaching sessions, culminating in a public performance near the end of the semester. May be repeated for credit. PREREQ: Placement interview with the department. Please see department website for placement days and more information.",Jazz Combo,TBA,0,,Lenihan,,1,
560 Music Cntr / 122,L27 Music 237," Study and performance of choral repertoire from the Renaissance to the present, including music for men's, women's and mixed ensembles. May be repeated for credit. Prereq: audition and consent of instructor. Please see the department website for audition information.",Concert Choir,M-W----,0,5:00P-7:00P,Aldrich,,1,
560 Music Cntr / 122,L27 Music 238," Study and performance of advanced choral repertoire for a small mixed vocal ensemble. The Chamber Choir performs works from five centuries and many cultures, encompassing sacred and secular works, folk and art music, accompanied and a cappella repertoire. May be repeated for credit. PREREQ: audition and consent of instructor. Please see the department website for audition information.",Chamber Choir,-T-R---,1,4:00P-5:30P,Aldrich,,1,
TBA,L27 Music 298," Students receive credit for a faculty-directed and approved internship, usually with a music professional or musical organization. The primary objective of the internship is to obtain professional experience outside the classroom. Students obtain a Learning Agreement from the Career Center and have it signed by the Career Center, the faculty sponsor, and the site supervisor, if appropriate. A final written project is to be agreed upon before work begins and will be evaluated by the faculty sponsor at the end of the internship. Students may not receive credit for work done for pay but are encouraged to obtain written evaluations of such work for the student's academic adviser and career placement file. Credit should correspond to actual time spent in work activities; e.g., 8-10 hours per week for 13 or 14 weeks to receive 3 units of credit; 1 or 2 credits for fewer hours. Credit variable, maximum 3 units. Refer to ** section/faculty list at start of this departmental entry for faculty selection.",DIRECTED INTERNSHIP,TBA,0,,Armistead,,1,
Music Cls Bldg / 102,L27 Music 3012," A study of music history and literature from 1750 to 1850. Composers treated include Haydn, Mozart, Beethoven, Schumann and his contemporaries. Prereq Music 3011 or Music 122C. 3 units",MUSIC HISTORY II,-T-R---,3,2:30P-4:00P,Stefaniak,,1,
Music Cls Bldg / 102,L27 Music 3015," This course considers the history of American popular music as delivered by successive mass media platforms in the industrial and post-industrial eras: from mass-produced sheet music in the mid nineteenth century to digital music and video on the internet. Historical contextualization and in depth analysis of musical scores and various kinds of audio recordings and audiovisual texts will be at the center of the course. Topics to be considered include: the history of sound recording technologies and formats; the role of electronic mass media structures (radio, film, television, the internet); urbanization, national commercial music centers (New York, Hollywood, Nashville), and the importance of regional sounds in a national context; the formation and transformation of select genres (rock, country, various black musics); legal frameworks relating to music as a commodity (copyright, sampling); the impact of visual media on music dissemination, performance, and meanings; and how recorded media of all kinds have transformed the act of listening. Issues of race, gender, sexuality, personal, and national identity will be considered across the course. Prerequisites: Music 121C and 122C (Theory I and II) or Music 121J and 122J (Jazz Theory I and II)",American Popular Music and Media,-T-R---,3,1:00P-2:30P,[TBA],,1,
